TimeReceived,DownloadSource,TopLevelDomain,DownloadSpeed,PingTimeToServer,FileSizeBytes,HowManyTimesFileSeen,ExecutableCodeMaybePresentInHeaders,CallsToLowLevelSystemLibraries,EvidenceOfCodeObfuscation,ThreadsStarted,MeanWordLengthOfExtractedStrings,SimilarityScore,CharactersInUrl,ActuallyMalicious,InitialStatisticalAnalysis
2022-01-20 04:07:18.595342,Well Known Software Download Websites,.com,100KB/s to 1MB/s,372,14154229.0,624,NO,1610.0,NO,1,4.76,2.097165693,23,NO,Correctly Identified as Clean
2022-01-20 04:18:01.170982,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,146,15974741.0,577,NO,1920.0,YES,2,5.05,-0.159588579,91,YES,Correctly Identified as Malware
2022-01-20 04:27:52.743790,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,192,2094416.0,603,NO,165.0,YES,1,5.41,0.347817577,85,YES,Correctly Identified as Malware
2022-01-20 04:37:04.123702,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,152,1707410.0,603,YES,133.0,YES,3,4.17,0.627589073,83,NO,Correctly Identified as Clean
2022-01-20 04:46:22.222580,Well Known Software Download Websites,.net,100KB/s to 1MB/s,266,24427165.0,706,NO,3785.0,YES,2,3.76,1.353633639,43,NO,Correctly Identified as Clean
2022-01-20 04:55:53.087717,Git Repository,.edu,100KB/s to 1MB/s,645,4236988.0,619,NO,357.0,YES,2,4.57,1.828746237,58,NO,Correctly Identified as Clean
2022-01-20 05:06:48.125332,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,365,3286316.0,586,YES,269.0,YES,2,5.38,1.212006227,71,NO,Correctly Identified as Clean
2022-01-20 05:17:33.949170,Linked Directly to Google Search Result,.org,100KB/s to 1MB/s,911,3423154.0,598,YES,282.0,YES,2,4.66,1.574039402,76,NO,Correctly Identified as Clean
2022-01-20 05:27:48.960322,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,53,2777111.0,524,NO,224.0,YES,2,5.31,1.983710348,71,NO,Incorrecty Identified as Malware
2022-01-20 05:38:19.932398,Git Repository,.net,100KB/s to 1MB/s,454,9948539.0,701,NO,,NO,2,5.3,-0.87874977,82,YES,Correctly Identified as Malware
2022-01-20 05:48:42.150551,Git Repository,.edu,100KB/s to 1MB/s,447,31412636.0,820,NO,6004.0,YES,1,3.81,0.472052358,98,NO,Correctly Identified as Clean
2022-01-20 05:58:51.911024,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,206,10610072.0,709,YES,1085.0,YES,3,4.97,-1.119094777,32,NO,Correctly Identified as Clean
2022-01-20 06:10:04.579093,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,433,4625543.0,632,NO,,YES,1,5.42,0.913342107,69,YES,Correctly Identified as Malware
2022-01-20 06:21:31.120225,Well Known Software Download Websites,.com,100KB/s to 1MB/s,390,3805200.0,622,NO,317.0,YES,2,5.29,0.967701987,45,YES,Correctly Identified as Malware
2022-01-20 06:31:25.257679,Wordpress Powered Web Site,.com,1MB/s to 10MB/s,286,4541226.0,599,YES,,NO,1,4.44,-0.723484507,56,YES,Incorrectly Identified as Clean
2022-01-20 06:41:13.658052,Git Repository,.com,100KB/s to 1MB/s,374,5235346.0,526,YES,455.0,YES,1,5.49,2.986331191,119,YES,Correctly Identified as Malware
2022-01-20 06:50:12.954567,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,380,11565515.0,591,NO,1217.0,NO,1,4.88,-1.708111112,54,NO,Correctly Identified as Clean
2022-01-20 07:03:27.106422,Well Known Software Download Websites,.gov,1MB/s to 10MB/s,420,12176749.0,402,NO,1305.0,YES,2,4.82,0.217073189,87,YES,Correctly Identified as Malware
2022-01-20 07:14:10.099277,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,35,9129472.0,675,NO,893.0,NO,1,5.52,-1.167695869,51,YES,Correctly Identified as Malware
2022-01-20 07:26:11.041334,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,122,3189496.0,611,YES,261.0,NO,1,5.68,0.025248078,53,YES,Incorrectly Identified as Clean
2022-01-20 07:37:07.227909,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,393,10696681.0,706,NO,1097.0,NO,3,5.48,0.161106003,84,YES,Incorrectly Identified as Clean
2022-01-20 07:47:30.754494,Well Known Software Download Websites,.com,100KB/s to 1MB/s,235,20739519.0,691,NO,2876.0,YES,1,4.3,0.394144093,59,NO,Correctly Identified as Clean
2022-01-20 07:55:59.596435,Wordpress Powered Web Site,.gov,100KB/s to 1MB/s,393,18411423.0,555,YES,2381.0,NO,1,4.94,-0.33922923,63,NO,Correctly Identified as Clean
2022-01-20 08:05:03.713330,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,385,14620823.0,563,NO,1687.0,YES,2,4.83,0.276472345,108,NO,Correctly Identified as Clean
2022-01-20 08:15:35.740810,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,335,6574359.0,600,NO,595.0,YES,1,5.28,-1.304691587,56,YES,Correctly Identified as Malware
2022-01-20 08:25:35.829479,Well Known Software Download Websites,.com,1MB/s to 10MB/s,251,16138330.0,756,YES,1949.0,NO,1,4.94,-1.323751109,82,NO,Correctly Identified as Clean
2022-01-20 08:35:45.081912,Well Known Software Download Websites,.org,100KB/s to 1MB/s,73,8372402.0,521,NO,800.0,NO,3,5.42,-0.474580918,66,NO,Correctly Identified as Clean
2022-01-20 08:47:20.429125,Well Known Software Download Websites,.gov,1MB/s to 10MB/s,29,4474928.0,645,NO,380.0,NO,1,4.97,-0.405508226,56,NO,Correctly Identified as Clean
2022-01-20 08:56:37.120501,Well Known Software Download Websites,.com,100KB/s to 1MB/s,88,5648941.0,548,NO,497.0,NO,1,4.89,0.423795973,64,NO,Correctly Identified as Clean
2022-01-20 09:07:50.810422,Well Known Software Download Websites,.net,1MB/s to 10MB/s,25,14231917.0,623,NO,1623.0,YES,2,4.7,1.750101003,82,NO,Correctly Identified as Clean
2022-01-20 09:18:58.686977,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,123,399194.0,555,YES,30.0,YES,2,5.11,-1.952262114,67,YES,Incorrectly Identified as Clean
2022-01-20 09:28:01.670091,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,428,4715854.0,416,YES,404.0,YES,2,5.08,-0.304653935,62,YES,Incorrectly Identified as Clean
2022-01-20 09:39:34.742591,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,176,23416117.0,534,YES,3520.0,YES,3,5.2,0.072770766,59,YES,Correctly Identified as Malware
2022-01-20 09:50:53.524584,Well Known Software Download Websites,.com,100KB/s to 1MB/s,104,16808219.0,663,YES,2071.0,YES,3,4.9,0.439448855,71,YES,Correctly Identified as Malware
2022-01-20 10:01:29.764249,Linked Directly to Google Search Result,.net,Greater than 10MB/s,357,18636071.0,632,NO,2426.0,YES,2,4.55,-0.635062891,35,NO,Correctly Identified as Clean
2022-01-20 10:12:43.145397,Well Known Software Download Websites,.edu,1MB/s to 10MB/s,313,196671.0,413,YES,14.0,YES,3,4.49,-0.215386157,43,YES,Correctly Identified as Malware
2022-01-20 10:22:05.290888,Linked Directly to Google Search Result,.edu,1MB/s to 10MB/s,231,3800992.0,306,NO,316.0,NO,1,4.77,0.624645578,88,YES,Correctly Identified as Malware
2022-01-20 10:33:39.899436,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,310,13764493.0,568,YES,1548.0,NO,2,5.35,-1.572645012,90,YES,Correctly Identified as Malware
2022-01-20 10:42:52.412634,Wordpress Powered Web Site,.com,1MB/s to 10MB/s,276,8229561.0,619,NO,783.0,NO,2,5.12,1.708647735,71,NO,Correctly Identified as Clean
2022-01-20 10:52:49.277519,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,143,2123769.0,662,NO,168.0,NO,2,5.53,-0.200893486,106,NO,Correctly Identified as Clean
2022-01-20 11:03:04.310464,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,418,14952455.0,633,YES,1743.0,YES,1,4.97,-0.171044503,67,YES,Correctly Identified as Malware
2022-01-20 11:14:02.346103,Wordpress Powered Web Site,.gov,100KB/s to 1MB/s,484,5751985.0,605,NO,508.0,YES,2,5.73,1.525836467,32,YES,Correctly Identified as Malware
2022-01-20 11:24:43.522716,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,54,3083837.0,568,YES,251.0,YES,2,5.34,-0.7224238,65,YES,Incorrectly Identified as Clean
2022-01-20 11:34:56.913338,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,71,31292779.0,435,YES,5960.0,NO,4,3.55,0.781181109,65,YES,Incorrectly Identified as Clean
2022-01-20 11:43:30.838742,Git Repository,.com,1MB/s to 10MB/s,110,8298808.0,614,NO,792.0,YES,2,4.71,-0.875255339,84,YES,Correctly Identified as Malware
2022-01-20 11:54:50.433517,Well Known Software Download Websites,.com,100KB/s to 1MB/s,741,6525637.0,541,NO,590.0,YES,2,5.55,-1.321284041,62,NO,Correctly Identified as Clean
2022-01-20 12:05:03.460834,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,128,8778581.0,612,NO,850.0,YES,2,4.17,1.332132636,73,NO,Incorrecty Identified as Malware
2022-01-20 12:15:19.071896,Git Repository,.net,100KB/s to 1MB/s,85,6650545.0,596,YES,604.0,NO,2,5.39,0.479387326,89,NO,Correctly Identified as Clean
2022-01-20 12:25:35.999893,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,950,7119359.0,487,YES,655.0,NO,2,4.99,-0.062488388,62,NO,Correctly Identified as Clean
2022-01-20 12:36:56.071672,Git Repository,.net,1MB/s to 10MB/s,75,3165150.0,543,YES,258.0,YES,2,4.57,0.335204168,80,YES,Incorrectly Identified as Clean
2022-01-20 12:47:00.676744,Well Known Software Download Websites,.net,100KB/s to 1MB/s,289,15214590.0,505,YES,1787.0,YES,2,4.93,-0.128218959,62,YES,Incorrectly Identified as Clean
2022-01-20 12:56:56.563849,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,243,272595.0,546,NO,20.0,YES,2,5.52,-1.569619422,52,YES,Incorrectly Identified as Clean
2022-01-20 13:07:45.304947,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,581,7442252.0,663,YES,692.0,YES,2,5.26,-0.53096823,76,YES,Incorrectly Identified as Clean
2022-01-20 13:17:38.865069,Well Known Software Download Websites,.net,100KB/s to 1MB/s,785,18496549.0,547,NO,2398.0,YES,1,5.24,0.206495024,84,NO,Correctly Identified as Clean
2022-01-20 13:28:50.365690,Well Known Software Download Websites,.com,100KB/s to 1MB/s,490,5014475.0,586,YES,433.0,NO,2,5.13,0.583154937,72,NO,Correctly Identified as Clean
2022-01-20 13:39:41.468227,Well Known Software Download Websites,.com,100KB/s to 1MB/s,80,4730770.0,554,YES,405.0,NO,1,4.86,-0.349961216,59,YES,Correctly Identified as Malware
2022-01-20 13:50:20.403213,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,99,3850874.0,545,YES,321.0,YES,2,5.32,1.579770845,78,YES,Incorrectly Identified as Clean
2022-01-20 14:00:37.426994,Well Known Software Download Websites,.net,1MB/s to 10MB/s,22,8743476.0,422,NO,845.0,YES,1,4.37,0.628841458,75,YES,Correctly Identified as Malware
2022-01-20 14:11:15.683599,Well Known Software Download Websites,.org,100KB/s to 1MB/s,540,13493538.0,689,NO,1505.0,NO,1,5.18,2.264172686,74,NO,Correctly Identified as Clean
2022-01-20 14:20:48.192484,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,213,12900512.0,458,NO,1414.0,NO,2,4.24,-1.504669396,69,YES,Correctly Identified as Malware
2022-01-20 14:31:44.111624,Well Known Software Download Websites,.net,1MB/s to 10MB/s,254,13367053.0,349,YES,1485.0,YES,2,4.78,1.238681471,61,YES,Incorrectly Identified as Clean
2022-01-20 14:42:48.604472,Wordpress Powered Web Site,.net,1MB/s to 10MB/s,283,3057777.0,687,NO,249.0,NO,2,5.35,-0.27948746,80,NO,Correctly Identified as Clean
2022-01-20 14:56:21.840667,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,203,3238682.0,451,NO,265.0,NO,1,5.25,1.908276324,74,NO,Correctly Identified as Clean
2022-01-20 15:06:57.090170,Well Known Software Download Websites,.com,1MB/s to 10MB/s,126,7757668.0,433,NO,728.0,YES,2,4.77,0.160332271,86,YES,Incorrectly Identified as Clean
2022-01-20 15:20:01.523700,University Web Pages,.com,100KB/s to 1MB/s,55,8231631.0,495,NO,784.0,YES,2,5.72,2.895264346,81,YES,Incorrectly Identified as Clean
2022-01-20 15:30:08.389029,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,281,2712854.0,643,YES,218.0,YES,2,5.65,-0.455803423,82,YES,Incorrectly Identified as Clean
2022-01-20 15:40:46.146872,Well Known Software Download Websites,.net,100KB/s to 1MB/s,199,6310860.0,600,YES,567.0,YES,2,4.37,-2.448439357,77,NO,Correctly Identified as Clean
2022-01-20 15:53:04.783604,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,679,2511929.0,481,YES,201.0,YES,2,4.79,1.287238444,69,YES,Correctly Identified as Malware
2022-01-20 16:02:49.760912,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,261,10424030.0,620,YES,1060.0,YES,1,5.63,0.381813468,56,YES,Incorrectly Identified as Clean
2022-01-20 16:14:04.077471,Wordpress Powered Web Site,.net,1MB/s to 10MB/s,198,7727211.0,592,NO,725.0,NO,2,4.32,0.060368309,72,YES,Correctly Identified as Malware
2022-01-20 16:25:13.136127,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,141,6448112.0,610,NO,582.0,NO,1,5.53,0.631064868,62,NO,Correctly Identified as Clean
2022-01-20 16:36:10.002860,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,323,10670963.0,666,NO,1093.0,YES,2,4.43,1.772410192,87,NO,Correctly Identified as Clean
2022-01-20 16:48:03.783429,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,487,4957891.0,422,NO,428.0,YES,2,5.16,0.227179329,56,NO,Correctly Identified as Clean
2022-01-20 16:58:40.506978,University Web Pages,.gov,100KB/s to 1MB/s,131,10934441.0,632,YES,1129.0,NO,2,5.18,1.659559101,79,NO,Correctly Identified as Clean
2022-01-20 17:11:15.613656,Well Known Software Download Websites,.com,100KB/s to 1MB/s,89,9290135.0,507,NO,913.0,NO,1,4.94,0.398866391,71,NO,Correctly Identified as Clean
2022-01-20 17:22:54.464755,Linked Directly to Google Search Result,.net,Greater than 10MB/s,423,2340086.0,597,NO,186.0,NO,2,4.97,0.500991685,36,NO,Correctly Identified as Clean
2022-01-20 17:34:23.650437,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,644,16577219.0,538,NO,,NO,2,4.55,0.175881447,51,NO,Correctly Identified as Clean
2022-01-20 17:44:56.685897,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,245,313268.0,540,YES,23.0,YES,1,5.19,-0.879368602,75,NO,Incorrecty Identified as Malware
2022-01-20 17:54:55.534997,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,43,5249958.0,580,NO,457.0,NO,1,4.53,1.378915212,62,NO,Correctly Identified as Clean
2022-01-20 18:05:35.981085,Git Repository,.net,1MB/s to 10MB/s,146,7213202.0,495,YES,666.0,NO,2,4.54,-0.93790598,83,YES,Incorrectly Identified as Clean
2022-01-20 18:13:32.536315,Well Known Software Download Websites,.net,100KB/s to 1MB/s,234,13301905.0,594,YES,1475.0,NO,1,5.17,-1.025951544,61,NO,Correctly Identified as Clean
2022-01-20 18:24:11.082112,Linked Directly to Google Search Result,.edu,1MB/s to 10MB/s,48,126159.0,733,NO,9.0,NO,1,5.16,1.013889963,68,NO,Correctly Identified as Clean
2022-01-20 18:36:20.229007,Well Known Software Download Websites,.com,1MB/s to 10MB/s,727,10562129.0,616,YES,1079.0,YES,2,4.68,-0.531311771,65,YES,Correctly Identified as Malware
2022-01-20 18:45:35.601201,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,542,33905626.0,494,YES,6985.0,YES,2,5.43,-1.260579293,62,YES,Correctly Identified as Malware
2022-01-20 18:54:46.879589,Git Repository,.net,100KB/s to 1MB/s,204,5932599.0,620,YES,527.0,NO,2,5.82,-0.517893367,47,NO,Correctly Identified as Clean
2022-01-20 19:05:11.519656,Wordpress Powered Web Site,.net,1MB/s to 10MB/s,59,9941375.0,571,YES,996.0,NO,2,4.39,-0.696197462,68,NO,Correctly Identified as Clean
2022-01-20 19:16:21.243409,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,136,19371021.0,437,NO,2578.0,NO,1,5.35,-0.567391665,87,NO,Correctly Identified as Clean
2022-01-20 19:27:20.363160,Git Repository,.net,100KB/s to 1MB/s,139,11063746.0,502,NO,1147.0,NO,1,5.12,0.758516557,50,NO,Correctly Identified as Clean
2022-01-20 19:38:24.383361,Well Known Software Download Websites,.com,1MB/s to 10MB/s,467,13572613.0,481,NO,1518.0,NO,2,4.33,-0.901431651,65,YES,Correctly Identified as Malware
2022-01-20 19:47:11.518512,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,390,25501439.0,462,NO,4081.0,YES,1,5.51,1.412375099,69,NO,Correctly Identified as Clean
2022-01-20 19:59:13.865142,Well Known Software Download Websites,.com,1MB/s to 10MB/s,175,514539.0,383,NO,38.0,YES,3,4.44,1.000519662,54,YES,Incorrectly Identified as Clean
2022-01-20 20:09:15.531111,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,74,6343032.0,600,NO,570.0,NO,1,5.19,0.61772804,50,NO,Incorrecty Identified as Malware
2022-01-20 20:19:00.170400,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,118,1102026.0,703,NO,84.0,NO,2,5.89,-0.306540462,56,YES,Correctly Identified as Malware
2022-01-20 20:30:12.591607,Git Repository,.com,100KB/s to 1MB/s,442,14944791.0,502,NO,1741.0,YES,3,4.71,2.673119406,68,NO,Incorrecty Identified as Malware
2022-01-20 20:40:31.084258,Well Known Software Download Websites,.gov,1MB/s to 10MB/s,362,3729561.0,630,NO,310.0,NO,2,5.17,-0.458060786,44,NO,Correctly Identified as Clean
2022-01-20 20:52:42.179019,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,438,3952424.0,566,NO,331.0,NO,2,4.9,0.097640392,49,NO,Correctly Identified as Clean
2022-01-20 21:02:52.649218,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,191,6596413.0,536,NO,598.0,YES,1,4.59,0.749108944,43,YES,Correctly Identified as Malware
2022-01-20 21:14:42.316167,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,26,5225179.0,430,NO,454.0,YES,1,5.01,-0.930541143,89,YES,Correctly Identified as Malware
2022-01-20 21:25:19.029551,Wordpress Powered Web Site,.edu,100KB/s to 1MB/s,468,11798079.0,452,YES,1251.0,YES,2,5.23,0.462991274,43,YES,Correctly Identified as Malware
2022-01-20 21:36:13.941791,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,169,12317522.0,646,YES,1326.0,NO,2,4.69,-1.329292245,49,NO,Correctly Identified as Clean
2022-01-20 21:44:18.945525,Git Repository,.gov,1MB/s to 10MB/s,270,18659655.0,669,NO,2431.0,NO,2,4.92,0.883669804,68,NO,Correctly Identified as Clean
2022-01-20 21:54:18.882941,Linked Directly to Google Search Result,.edu,1MB/s to 10MB/s,403,16153274.0,312,YES,1952.0,YES,1,4.82,-0.247156681,69,YES,Correctly Identified as Malware
2022-01-20 22:04:26.783181,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,508,6346600.0,658,YES,571.0,NO,1,5.4,0.869186826,69,YES,Correctly Identified as Malware
2022-01-20 22:15:41.238346,Well Known Software Download Websites,.com,100KB/s to 1MB/s,565,2169230.0,577,YES,172.0,YES,3,5.05,0.623580275,92,NO,Incorrecty Identified as Malware
2022-01-20 22:26:13.862433,Git Repository,.gov,100KB/s to 1MB/s,38,8658662.0,684,YES,835.0,YES,3,4.3,-0.63381837,74,NO,Correctly Identified as Clean
2022-01-20 22:35:46.017716,Well Known Software Download Websites,.com,100KB/s to 1MB/s,156,11862191.0,632,YES,1260.0,NO,1,5.48,-0.405782203,75,NO,Correctly Identified as Clean
2022-01-20 22:46:40.077259,Well Known Software Download Websites,.com,1MB/s to 10MB/s,395,17166130.0,498,NO,2138.0,NO,2,4.76,0.177936628,59,NO,Correctly Identified as Clean
2022-01-20 22:55:49.550936,Well Known Software Download Websites,.net.au,100KB/s to 1MB/s,562,3063489.0,571,YES,249.0,YES,4,5.25,0.94376062,72,YES,Correctly Identified as Malware
2022-01-20 23:05:28.786998,Linked Directly to Google Search Result,.org,100KB/s to 1MB/s,214,2414528.0,618,YES,193.0,NO,2,5.63,0.566215849,80,YES,Correctly Identified as Malware
2022-01-20 23:16:21.880529,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,534,1046727.0,491,NO,80.0,YES,2,4.46,-0.072794322,81,NO,Incorrecty Identified as Malware
2022-01-20 23:27:26.467695,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,180,9228057.0,594,YES,905.0,YES,1,4.5,-0.275295696,79,NO,Correctly Identified as Clean
2022-01-20 23:37:29.553479,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,174,4405884.0,460,YES,374.0,YES,1,4.71,-0.056160714,49,YES,Incorrectly Identified as Clean
2022-01-20 23:47:33.406297,Wordpress Powered Web Site,.edu,100KB/s to 1MB/s,49,7616289.0,650,NO,712.0,NO,1,5.52,-0.314883092,52,YES,Correctly Identified as Malware
2022-01-20 23:59:59.999999,Well Known Software Download Websites,.net,100KB/s to 1MB/s,270,11838479.0,570,YES,1256.0,YES,1,4.39,-0.942740994,65,NO,Incorrecty Identified as Malware
2022-01-21 00:11:15.560345,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,337,1347252.0,579,YES,104.0,NO,2,5.24,0.67890078,82,NO,Incorrecty Identified as Malware
2022-01-21 00:22:32.130673,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,593,9610759.0,579,YES,954.0,NO,2,4.35,-1.461238479,85,YES,Incorrectly Identified as Clean
2022-01-21 00:33:27.134912,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,113,11439605.0,655,NO,1200.0,YES,2,4.34,0.940602422,50,NO,Correctly Identified as Clean
2022-01-21 00:42:17.350560,Wordpress Powered Web Site,.net,1MB/s to 10MB/s,542,2357264.0,698,YES,188.0,NO,1,4.57,0.759031015,75,YES,Correctly Identified as Malware
2022-01-21 00:53:17.673359,University Web Pages,.com,100KB/s to 1MB/s,159,5859402.0,608,YES,519.0,YES,3,5.44,1.609726487,68,YES,Correctly Identified as Malware
2022-01-21 01:05:27.712515,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,57,4905503.0,450,YES,422.0,NO,2,5.63,0.541993959,73,NO,Correctly Identified as Clean
2022-01-21 01:14:45.551858,Well Known Software Download Websites,.gov,1MB/s to 10MB/s,342,23783072.0,714,YES,3615.0,NO,1,3.85,0.112521983,50,YES,Correctly Identified as Malware
2022-01-21 01:25:43.096183,Git Repository,.com,100KB/s to 1MB/s,364,9111294.0,545,YES,891.0,NO,1,5.2,-1.904878696,74,NO,Correctly Identified as Clean
2022-01-21 01:35:40.374948,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,293,4932222.0,625,YES,425.0,YES,1,5.18,-1.999632932,53,YES,Incorrectly Identified as Clean
2022-01-21 01:46:51.571580,Well Known Software Download Websites,.net,100KB/s to 1MB/s,293,3060612.0,647,NO,249.0,YES,3,4.27,0.436939331,85,NO,Correctly Identified as Clean
2022-01-21 01:57:02.139933,Git Repository,.edu,100KB/s to 1MB/s,474,8790751.0,574,NO,851.0,NO,1,4.48,1.051374832,61,NO,Correctly Identified as Clean
2022-01-21 02:08:16.474169,Exposed Corporate Intranet Pages,.com,100KB/s to 1MB/s,167,2665103.0,610,NO,214.0,NO,1,5.32,-0.114834534,81,NO,Incorrecty Identified as Malware
2022-01-21 02:20:36.692264,Well Known Software Download Websites,.net,100KB/s to 1MB/s,286,467638.0,436,YES,35.0,YES,2,5.21,-0.866435188,77,YES,Correctly Identified as Malware
2022-01-21 02:33:01.372315,Well Known Software Download Websites,.net,1MB/s to 10MB/s,173,12234096.0,662,NO,1314.0,NO,3,5.68,0.129797525,58,YES,Incorrectly Identified as Clean
2022-01-21 02:44:42.994845,Git Repository,.net,1MB/s to 10MB/s,146,4849822.0,611,NO,417.0,NO,1,4.56,-0.151175848,68,YES,Correctly Identified as Malware
2022-01-21 02:55:21.802372,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,49,3561740.0,501,NO,294.0,NO,2,5.33,0.830625831,39,NO,Incorrecty Identified as Malware
2022-01-21 03:05:41.776181,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,346,9113919.0,453,NO,891.0,YES,2,5.1,0.239159176,64,NO,Correctly Identified as Clean
2022-01-21 03:16:34.615700,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,462,19322887.0,561,YES,2568.0,NO,1,4.61,0.077280249,82,NO,Correctly Identified as Clean
2022-01-21 03:26:01.817425,Well Known Software Download Websites,.com,100KB/s to 1MB/s,190,12444022.0,709,NO,,YES,1,4.09,-1.278497773,87,NO,Correctly Identified as Clean
2022-01-21 03:36:56.132980,Linked Directly to Google Search Result,.gov,1MB/s to 10MB/s,669,7978828.0,604,NO,754.0,YES,1,4.67,-0.040769038,72,YES,Incorrectly Identified as Clean
2022-01-21 03:47:12.852728,Linked Directly to Google Search Result,.gov,Greater than 10MB/s,304,12216180.0,561,NO,1311.0,YES,2,4.41,0.305943509,48,NO,Correctly Identified as Clean
2022-01-21 03:58:09.325862,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,277,17072735.0,469,YES,,NO,2,4.65,0.519686239,57,NO,Incorrecty Identified as Malware
2022-01-21 04:10:41.044975,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,72,16387109.0,768,NO,1994.0,NO,3,5.22,-0.81509397,65,YES,Incorrectly Identified as Clean
2022-01-21 04:21:44.995848,Git Repository,.org,100KB/s to 1MB/s,679,11094675.0,599,NO,1151.0,YES,2,4.76,-0.996019945,31,NO,Incorrecty Identified as Malware
2022-01-21 04:32:27.315965,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,285,3092431.0,589,YES,252.0,YES,3,5.26,0.010478648,85,YES,Incorrectly Identified as Clean
2022-01-21 04:43:18.972397,Git Repository,.com,100KB/s to 1MB/s,532,6379429.0,554,NO,574.0,NO,1,5.31,0.642057456,74,NO,Correctly Identified as Clean
2022-01-21 04:54:29.160174,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,127,6931363.0,547,YES,635.0,NO,2,4.58,-0.105516802,91,NO,Correctly Identified as Clean
2022-01-21 05:04:59.083293,Well Known Software Download Websites,.com,100KB/s to 1MB/s,285,8130420.0,622,NO,,YES,1,4.42,-0.254815356,84,NO,Correctly Identified as Clean
2022-01-21 05:15:31.151641,Well Known Software Download Websites,.net,1MB/s to 10MB/s,316,6845357.0,665,YES,625.0,NO,2,6.14,-0.109134369,95,YES,Incorrectly Identified as Clean
2022-01-21 05:26:44.668318,Well Known Software Download Websites,.net,100KB/s to 1MB/s,475,11352069.0,712,NO,1187.0,NO,2,5.23,-1.35451733,98,NO,Correctly Identified as Clean
2022-01-21 05:37:07.900564,Well Known Software Download Websites,.com,100KB/s to 1MB/s,320,13032266.0,573,YES,1434.0,YES,1,4.4,0.608534066,18,NO,Correctly Identified as Clean
2022-01-21 05:49:24.134930,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,349,3208606.0,452,NO,262.0,NO,2,5.05,-1.703710264,62,NO,Correctly Identified as Clean
